,empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.address,extra.last_updated,extra.renting,extra.returning,extra.uid,extra.bike_uids,extra.number,extra.slots,Dist from Coit
4,6.0,5.0,indiana-pacers-bikeshare,39.77415,-86.16351,Michigan St. and Senate,2021-02-26T20:50:33.097000Z,300 N. Michigan St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2612,,,,38.213754
5,6.0,7.0,indiana-pacers-bikeshare,39.76724,-86.15432,City County Building,2021-02-26T20:50:33.106000Z,200 E. Washington St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2613,,,,38.21603400000001
6,10.0,10.0,indiana-pacers-bikeshare,39.75239,-86.13997,Fountain Square,2021-02-26T20:50:33.108000Z,1066 Virginia Ave.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2614,,,,38.215534
7,4.0,7.0,indiana-pacers-bikeshare,39.75737,-86.14546,Fletcher Place - Virginia and Norwood,2021-02-26T20:50:33.117000Z,749 Virginia Ave.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2615,,,,38.21502400000001
8,4.0,5.0,indiana-pacers-bikeshare,39.75852,-86.14661,Fletcher Place - Virginia and Merrill,2021-02-26T20:50:33.120000Z,531 Virginia Ave.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2616,,,,38.21502400000001
9,6.0,5.0,indiana-pacers-bikeshare,39.76718,-86.15833,Washington and Meridian,2021-02-26T20:50:33.136000Z,2 W. Washington St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2618,,,,38.211964
10,4.0,7.0,indiana-pacers-bikeshare,39.76866,-86.15284,City Market,2021-02-26T20:50:33.138000Z,108 N. Alabama St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2619,,,,38.218934000000004
11,6.0,5.0,indiana-pacers-bikeshare,39.77009,-86.16048,One America Building,2021-02-26T20:50:33.192000Z,202 N. Illinois St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_3366,,,,38.212724
12,3.0,6.0,indiana-pacers-bikeshare,39.77803,-86.15631,Central Library,2021-02-26T20:50:33.224000Z,40 E. St. Clair St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2625,,,,38.224834
13,7.0,7.0,indiana-pacers-bikeshare,39.7651,-86.15646,Bankers Life Fieldhouse,2021-02-26T20:50:33.226000Z,169 S. Pennsylvania St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2624,,,,38.211754000000006
14,4.0,11.0,indiana-pacers-bikeshare,39.76885,-86.15736,Monument Circle,2021-02-26T20:50:33.248000Z,121 Monument Circle,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2627,,,,38.21460400000001
15,6.0,5.0,indiana-pacers-bikeshare,39.77645,-86.1473,Mass Ave. and Park,2021-02-26T20:50:33.260000Z,680 Massachusetts Ave.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2626,,,,38.232264
16,4.0,7.0,indiana-pacers-bikeshare,39.77964,-86.14212,North End of Mass Ave.,2021-02-26T20:50:33.269000Z,949 Massachusetts Ave.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2621,,,,38.240634
17,8.0,9.0,indiana-pacers-bikeshare,39.77224,-86.1526,Mass Ave. and Alabama,2021-02-26T20:50:33.280000Z,372 N. Alabama St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2620,,,,38.222753999999995
18,11.0,9.0,indiana-pacers-bikeshare,39.76423,-86.16161,Convention Center at Georgia Street,2021-02-26T20:50:33.288000Z,151 W. Georgia St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2623,,,,38.20573400000001
19,5.0,4.0,indiana-pacers-bikeshare,39.77383,-86.15043,Athenaeum,2021-02-26T20:50:33.303000Z,401 E. Michigan St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2622,,,,38.226514
20,3.0,6.0,indiana-pacers-bikeshare,39.78131,-86.16627,North End of Canal,2021-02-26T20:50:33.307000Z,1325 Canal Walk,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2609,,,,38.218154000000006
21,9.0,12.0,indiana-pacers-bikeshare,39.76845,-86.17022,White River State Park,2021-02-26T20:50:33.308000Z,650 W. Washington St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2608,,,,38.201344000000006
22,6.0,4.0,indiana-pacers-bikeshare,39.7756,-86.1522,North and Alabama,2021-02-26T20:50:33.309000Z,605 N. Alabama St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2629,,,,38.22651400000001
23,4.0,5.0,indiana-pacers-bikeshare,39.76735,-86.16473,Indiana Government Center,2021-02-26T20:50:33.310000Z,364 W. Washington St. ,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2628,,,,38.205734
24,6.0,5.0,indiana-pacers-bikeshare,39.77759,-86.14545,Mass Ave. and College,2021-02-26T20:50:33.347000Z,798 Massachusetts Ave.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_3573,,,,38.235254000000005
25,5.0,10.0,indiana-pacers-bikeshare,39.77639,-86.18302,Eskenazi Health,2021-02-26T20:50:33.351000Z,720 Eskenazi Ave.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_3574,,,,38.196484000000005
26,9.0,7.0,indiana-pacers-bikeshare,39.76595,-86.16689,Victory Field,2021-02-26T20:50:33.372000Z,99 S. West St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2607,,,,38.20217400000001
27,11.0,12.0,indiana-pacers-bikeshare,39.77001,-86.15776,Ohio St. and Meridian,2021-02-26T20:50:33.328000Z,4 E Ohio St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4491,,,,38.21536400000001
28,9.0,14.0,indiana-pacers-bikeshare,39.78856,-86.14005,16th St. and Monon Trail,2021-02-26T20:50:33.305000Z,1066 E 16th St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4476,,,,38.251624
29,7.0,8.0,indiana-pacers-bikeshare,39.78142,-86.13709,10th St. and E Brookside Ave.,2021-02-26T20:50:33.340000Z,1205 Brookside Ave.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4483,,,,38.247444
30,8.0,9.0,indiana-pacers-bikeshare,39.77378,-86.13725,Michigan St. and Highland,2021-02-26T20:50:33.075000Z,450 N Highland Ave.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4482,,,,38.23964400000001
31,6.0,9.0,indiana-pacers-bikeshare,39.80926,-86.14402,Fall Creek and 30th Park,2021-02-26T20:50:33.306000Z,2939 Fall Creek Pkwy N Dr.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4477,,,,38.26835400000001
32,11.0,12.0,indiana-pacers-bikeshare,39.8511,-86.14061,54th St. and Monon Trail,2021-02-26T20:50:33.316000Z,1039 E 54th St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4470,,,,38.31360400000001
33,11.0,11.0,indiana-pacers-bikeshare,39.87118,-86.14168,Broad Ripple - Westfield and Monon Trail,2021-02-26T20:50:33.331000Z,Westfield Blvd.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4469,,,,38.332614000000014
34,7.0,4.0,indiana-pacers-bikeshare,39.87002,-86.14594,Broad Ripple - Westfield and College,2021-02-26T20:50:33.346000Z,704 E Westfield Blvd,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4468,,,,38.327194000000006
35,10.0,13.0,indiana-pacers-bikeshare,39.76723,-86.16189,Washington and Capitol,2021-02-26T20:50:33.133000Z,101 W. Washington St. ,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2617,,,,38.208454
36,12.0,8.0,indiana-pacers-bikeshare,39.7304,-86.13979,Garfield Park at Southern and Shelby,2021-02-26T20:50:33.156000Z,1070 E Southern Ave.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4485,,,,38.193724
37,6.0,9.0,indiana-pacers-bikeshare,39.74779,-86.13981,Fountain Square - Cottage and Shelby,2021-02-26T20:50:33.373000Z,1460 Shelby St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4486,,,,38.21109400000001
38,7.0,8.0,indiana-pacers-bikeshare,39.78458,-86.1539,13th St. and Delaware,2021-02-26T20:50:33.090000Z,1303 N Delaware St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4479,,,,38.23379400000001
39,9.0,12.0,indiana-pacers-bikeshare,39.85589,-86.15965,Canal Towpath at Westfield and Illinois,2021-02-26T20:50:33.199000Z,N Illinois St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4510,,,,38.29935400000001
40,8.0,7.0,indiana-pacers-bikeshare,39.78806,-86.15396,16th St. and Delaware - Harrison Center,2021-02-26T20:50:33.089000Z,1515 N Delaware St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4478,,,,38.23721400000001
41,9.0,9.0,indiana-pacers-bikeshare,39.77462,-86.1895,Michigan St. and N White River Pkwy. ,2021-02-26T20:50:33.160000Z,1481 W Michigan St,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4488,,,,38.18823400000001
42,9.0,5.0,indiana-pacers-bikeshare,39.77451,-86.17848,IUPUI at Michigan St. and Barnhill,2021-02-26T20:50:33.180000Z,1069 W Michigan St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4489,,,,38.19914400000001
43,6.0,9.0,indiana-pacers-bikeshare,39.77745,-86.16469,Canal Playspace,2021-02-26T20:50:33.361000Z,336 W Walnut St,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4487,,,,38.215874000000014
44,4.0,11.0,indiana-pacers-bikeshare,39.76142,-86.15498,South St. and Delaware,2021-02-26T20:50:33.364000Z,176 E South St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4490,,,,38.20955400000001
45,11.0,8.0,indiana-pacers-bikeshare,39.8009,-86.19122,Riverside Park at Burdsal and E. Riverside Pkwy.,2021-02-26T20:50:33.349000Z,2404 Riverside Dr E,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4481,,,,38.212794
46,5.0,6.0,indiana-pacers-bikeshare,39.82757,-86.18697,Canal Towpath at Newfields,2021-02-26T20:50:33.355000Z,5638 N Illinois St,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4493,,,,38.243714000000004
47,9.0,9.0,indiana-pacers-bikeshare,39.76272,-86.15137,Virginia and Louisiana,2021-02-26T20:50:33.354000Z,388 E Louisiana St.,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_4494,,,,38.21446400000001
48,4.0,5.0,indiana-pacers-bikeshare,39.77666,-86.16127,Glick Peace Walk,2021-02-26T20:50:33.348000Z,625 N. Capitol Ave. ,1614372632.0,1.0,1.0,bcycle_pacersbikeshare_2630,,,,38.218504
0,10.0,0.0,kansascity,38.91474,-94.47483,Longview Lake ,2020-07-22T15:54:53.344000Z,9898 Longview Road,1595433234.0,0.0,0.0,bcycle_kc_3708,,,,29.04302400000001
0,9.0,2.0,linkdayton,39.7432,-84.19539,Job Center,2020-03-23T12:09:38.419000Z,1111 S Edwin C Moses Blvd,1584965321.0,0.0,0.0,bcycle_linkdayton_3506,,,,40.150924
1,10.0,3.0,linkdayton,39.74651,-84.1831,Miami Valley Hospital,2020-03-23T12:09:38.434000Z,Warren St & Oak St.,1584965321.0,0.0,0.0,bcycle_linkdayton_3505,,,,40.16652400000001
2,7.0,4.0,linkdayton,39.76575,-84.18087,Tech Town,2020-03-23T12:09:38.454000Z,Monument Ave and Taylor St. (NE corner),1584965321.0,0.0,0.0,bcycle_linkdayton_3504,,,,40.187994
3,7.0,4.0,linkdayton,39.75626,-84.21119,Wright Dunbar,2020-03-23T12:09:38.459000Z,1024 West Third St,1584965321.0,0.0,0.0,bcycle_linkdayton_3011,,,,40.148184
4,8.0,3.0,linkdayton,39.76591,-84.20257,Grafton Hill @ Dayton Art Institute,2020-03-23T12:09:38.460000Z,456 Belmonte Park N,1584965321.0,0.0,0.0,bcycle_linkdayton_3013,,,,40.16645400000001
5,5.0,4.0,linkdayton,39.76601,-84.19666,McPherson Town,2020-03-23T12:09:38.461000Z,Riverview and Floral Ave.,1584965321.0,0.0,0.0,bcycle_linkdayton_3012,,,,40.17246400000001
6,11.0,5.0,linkdayton,39.76045,-84.19223,Courthouse Square,2020-03-23T12:09:38.466000Z,N Main St.,1584965321.0,0.0,0.0,bcycle_linkdayton_3015,,,,40.17133400000001
7,9.0,4.0,linkdayton,39.76256,-84.1928,N Main St. ,2020-03-23T12:09:38.467000Z,N Main St. and W First St. ,1584965321.0,0.0,0.0,bcycle_linkdayton_3014,,,,40.172874
8,11.0,4.0,linkdayton,39.7606,-84.18669,Patterson Canal,2020-03-23T12:09:38.469000Z,Third St. and Patterson St. ,1584965321.0,0.0,0.0,bcycle_linkdayton_3017,,,,40.177024
9,4.0,4.0,linkdayton,39.75925,-84.19188,Wright Stop Plaza ,2020-03-23T12:09:38.474000Z,Market St,1584965321.0,0.0,0.0,bcycle_linkdayton_3016,,,,40.17048400000001
10,12.0,5.0,linkdayton,39.76498,-84.18811,RiverScape,2020-03-23T12:09:38.478000Z,Patterson and E Monument Ave. ,1584965321.0,0.0,0.0,bcycle_linkdayton_3019,,,,40.17998400000001
11,10.0,4.0,linkdayton,39.7626,-84.18161,2nd Street Market,2020-03-23T12:09:38.480000Z,Webster St. and Second St. ,1584965321.0,0.0,0.0,bcycle_linkdayton_3018,,,,40.184104
12,11.0,3.0,linkdayton,39.73862,-84.17515,Central Campus,2020-03-23T12:09:38.486000Z,alumni lane,1584965321.0,0.0,0.0,bcycle_linkdayton_3031,,,,40.166584
13,12.0,3.0,linkdayton,39.73389,-84.18045,Brown St.,2020-03-23T12:09:38.491000Z,Brown St. and Irving St.,1584965321.0,0.0,0.0,bcycle_linkdayton_3030,,,,40.156554000000014
14,8.0,3.0,linkdayton,39.76333,-84.19604,W Monument ,2020-03-23T12:09:38.492000Z,W Monument Ave. and Wilkinson St.,1584965321.0,0.0,0.0,bcycle_linkdayton_3034,,,,40.17040400000001
15,15.0,3.0,linkdayton,39.73624,-84.17434,RecPlex,2020-03-23T12:09:38.499000Z,Evanston Ave. and Kiefaber St. ,1584965321.0,0.0,0.0,bcycle_linkdayton_3028,,,,40.165014000000006
16,12.0,3.0,linkdayton,39.73699,-84.18123,Stonemill,2020-03-23T12:09:38.503000Z,Brown St. and Caldwell St. ,1584965321.0,0.0,0.0,bcycle_linkdayton_3029,,,,40.158874000000004
17,6.0,5.0,linkdayton,39.7583,-84.17478,St. Anne’s Hill ,2020-03-23T12:09:38.506000Z,E Fifth and High St,1584965321.0,0.0,0.0,bcycle_linkdayton_3024,,,,40.186634000000005
18,7.0,4.0,linkdayton,39.74991,-84.17578,Historic South Park,2020-03-23T12:09:38.510000Z,Theobald Ct. and Clover St. ,1584965321.0,0.0,0.0,bcycle_linkdayton_3025,,,,40.177244
19,8.0,5.0,linkdayton,39.74959,-84.19431,600 Longworth @ Greater Dayton RTA,2020-03-23T12:09:38.512000Z,600 Longworth Street,1584965321.0,0.0,0.0,bcycle_linkdayton_3026,,,,40.158394
20,10.0,7.0,linkdayton,39.74173,-84.18219,University Place ,2020-03-23T12:09:38.522000Z,Brown St. and Stewart St. ,1584965321.0,0.0,0.0,bcycle_linkdayton_3027,,,,40.162653999999996
21,11.0,4.0,linkdayton,39.75859,-84.19846,West Third,2020-03-23T12:09:38.527000Z,361 W Third Street ,1584965321.0,0.0,0.0,bcycle_linkdayton_3020,,,,40.163244000000006
22,11.0,4.0,linkdayton,39.75654,-84.19967,West Fourth @ Sinclair Building 3,2020-03-23T12:09:38.528000Z,444 W Fourth St.,1584965321.0,0.0,0.0,bcycle_linkdayton_3021,,,,40.15998400000001
23,7.0,4.0,linkdayton,39.75709,-84.19091,Convention Center ,2020-03-23T12:09:38.543000Z,Main St. and Fifth St.,1584965321.0,0.0,0.0,bcycle_linkdayton_3033,,,,40.169294
24,12.0,3.0,linkdayton,39.74029,-84.1785,Roesch Library,2020-03-23T12:09:38.544000Z,Zehler Ave. ,1584965321.0,0.0,0.0,bcycle_linkdayton_3032,,,,40.16490400000001
25,10.0,5.0,linkdayton,39.75735,-84.18594,Oregon District W ,2020-03-23T12:09:38.534000Z,E Fifth St. ,1584965321.0,0.0,0.0,bcycle_linkdayton_3022,,,,40.174524000000005
26,13.0,4.0,linkdayton,39.75703,-84.18233,Oregon District E,2020-03-23T12:09:38.542000Z,E Fifth St. and Wayne Ave.,1584965321.0,0.0,0.0,bcycle_linkdayton_3023,,,,40.17781400000001
0,9.0,0.0,madison,43.07571,-89.38527,Wisconsin & E. Mifflin,2021-02-26T20:50:25.568000Z,117 Wisconsin Avenue,1614372625.0,1.0,1.0,bcycle_madison_1874,,,,38.293554
1,11.0,0.0,madison,43.07734,-89.38355,N. Webster & E. Mifflin,2021-02-26T20:50:25.572000Z,N. Webster & E. Mifflin,1614372625.0,0.0,0.0,bcycle_madison_1878,,,,38.296904000000005
2,7.0,0.0,madison,43.08336,-89.36456,S. Few & Williamson,2021-02-26T20:50:25.574000Z,387 S. Few ,1614372625.0,1.0,1.0,bcycle_madison_1912,,,,38.32191400000001
3,13.0,0.0,madison,43.06479,-89.41757,Monroe & Harrison,2021-02-26T20:50:25.577000Z,797 Harrison St.,1614372625.0,1.0,1.0,bcycle_madison_2147,,,,38.25033400000001
4,9.0,0.0,madison,43.07329,-89.39418,University & Bassett,2021-02-26T20:50:25.579000Z,504 University Ave.,1614372625.0,0.0,0.0,bcycle_madison_2146,,,,38.282224
5,11.0,0.0,madison,43.0963,-89.34363,Goodman Community Center,2021-02-26T20:50:25.581000Z,199 Waubesa St.,1614372625.0,1.0,1.0,bcycle_madison_3889,,,,38.355784
6,17.0,0.0,madison,43.073,-89.39727,N Lake @ University Ave,2021-02-26T20:50:25.684000Z,test,1614372625.0,1.0,1.0,bcycle_madison_4503,,,,38.278844
7,9.0,0.0,madison,43.07605,-89.38251,E. Washington & N. Webster,2021-02-26T20:50:25.583000Z,136 E. Washington,1614372625.0,0.0,0.0,bcycle_madison_3780,,,,38.29665400000001
8,15.0,0.0,madison,43.05713,-89.40417,Vilas Park @ Arboretum,2021-02-26T20:50:25.589000Z,850 S. Mills St.,1614372625.0,0.0,0.0,bcycle_madison_1898,,,,38.25607400000001
9,7.0,0.0,madison,43.07857,-89.38763,Mansion Hill Inn,2021-02-26T20:50:25.591000Z,424 N. Pinckney Street,1614372625.0,1.0,1.0,bcycle_madison_2281,,,,38.294054
10,15.0,0.0,madison,43.09245,-89.35138,Eastwood & Division,2021-02-26T20:50:25.594000Z,2048 Eastwood Dr. ,1614372625.0,1.0,1.0,bcycle_madison_1897,,,,38.344184
11,11.0,0.0,madison,43.07476,-89.3966,Hawthorne Ct & State Street,2021-02-26T20:50:25.596000Z,619 State Street,1614372625.0,0.0,0.0,bcycle_madison_1890,,,,38.281273999999996
12,23.0,0.0,madison,43.08056,-89.38357,E. Gorham @ James Madison Park,2021-02-26T20:50:25.598000Z,472 E. Gorham St,1614372625.0,1.0,1.0,bcycle_madison_1891,,,,38.300104
13,9.0,0.0,madison,43.07531,-89.39258,W. Gilman @ Peace Park,2021-02-26T20:50:25.600000Z,229 W. Gilman St.,1614372625.0,1.0,1.0,bcycle_madison_1892,,,,38.28584400000001
14,9.0,0.0,madison,43.06511,-89.38885,N. Shore @ Brittingham Park,2021-02-26T20:50:25.603000Z,150 North Shore Drive,1614372625.0,1.0,1.0,bcycle_madison_1893,,,,38.279374
15,9.0,0.0,madison,43.07499,-89.38681,Ian's Pizza on State,2021-02-26T20:50:25.610000Z,100 North Carroll St.,1614372625.0,0.0,0.0,bcycle_madison_3694,,,,38.29129400000001
16,11.0,0.0,madison,43.07448,-89.38672,Philosopher's Grove,2021-02-26T20:50:25.614000Z,101 W. Mifflin,1614372625.0,0.0,0.0,bcycle_madison_3695,,,,38.29087400000001
17,11.0,0.0,madison,43.07487,-89.39955,Library Mall,2021-02-26T20:50:25.616000Z,511 N. Park St.,1614372625.0,0.0,0.0,bcycle_madison_3696,,,,38.278434
18,23.0,0.0,madison,43.07355,-89.40635,University St. & Charter St. ,2021-02-26T20:50:25.621000Z,University St. & Charter St.,1614372625.0,1.0,1.0,bcycle_madison_1913,,,,38.270314
19,14.0,0.0,madison,43.12127,-89.33071,Madison College - Truax Campus,2021-02-26T20:50:25.605000Z,1750 Wright St.,1614372625.0,0.0,0.0,bcycle_madison_3313,,,,38.39367400000001
20,22.0,0.0,madison,43.07214,-89.40804,Union South,2021-02-26T20:50:25.623000Z,Union South,1614372625.0,1.0,1.0,bcycle_madison_1908,,,,38.267214
21,22.0,0.0,madison,43.07721,-89.43085,Observatory Dr. @ UW Hospital,2021-02-26T20:50:25.628000Z,Observatory Dr. @ UW Hospital,1614372625.0,0.0,0.0,bcycle_madison_1907,,,,38.249474
22,17.0,0.0,madison,43.09226,-89.36612,N. Thornton @ Tenney Park,2021-02-26T20:50:25.630000Z,N. Thornton @ Tenney Park,1614372625.0,0.0,0.0,bcycle_madison_1904,,,,38.32925400000001
23,11.0,0.0,madison,43.09299,-89.33673,Olbrich Gardens ,2021-02-26T20:50:25.633000Z,3330 Atwood Avenue,1614372625.0,0.0,0.0,bcycle_madison_1903,,,,38.359374
24,7.0,0.0,madison,43.08809,-89.33017,Olbrich Biergarten,2021-02-26T20:50:25.635000Z,3527 Atwood Ave,1614372625.0,0.0,0.0,bcycle_madison_3725,,,,38.36103400000001
25,9.0,0.0,madison,43.07636,-89.43853,University Station Clinic,2021-02-26T20:50:25.641000Z,2880 University Ave.,1614372625.0,1.0,1.0,bcycle_madison_2672,,,,38.240944000000006
26,15.0,0.0,madison,43.04764,-89.3744,Sheraton Hotel ,2021-02-26T20:50:25.644000Z,1702 Rimrock Road,1614372625.0,0.0,0.0,bcycle_madison_2133,,,,38.27635400000001
27,7.0,0.0,madison,43.07369,-89.38778,W. Mifflin @ Central Library,2021-02-26T20:50:25.648000Z,126 W. Mifflin Street,1614372625.0,1.0,1.0,bcycle_madison_2394,,,,38.289024
28,17.0,0.0,madison,43.06732,-89.39433,W. Washington & Regent St.  ,2021-02-26T20:50:25.651000Z,677 W. Washington St.,1614372625.0,1.0,1.0,bcycle_madison_1889,,,,38.27610400000001
29,17.0,0.0,madison,43.07702,-89.40053,Memorial Union,2021-02-26T20:50:25.653000Z,699 N. Park St.,1614372625.0,0.0,0.0,bcycle_madison_1888,,,,38.279604
30,11.0,0.0,madison,43.07549,-89.37549,John Nolen & Law Park,2021-02-26T20:50:25.655000Z,John Nolen Drive,1614372625.0,0.0,0.0,bcycle_madison_1887,,,,38.30311400000001
31,13.0,0.0,madison,43.06765,-89.41408,S. Breese @ Camp Randall,2021-02-26T20:50:25.658000Z,92 S. Breese Terrace,1614372625.0,0.0,0.0,bcycle_madison_1886,,,,38.25668400000001
32,17.0,0.0,madison,43.06962,-89.40127,N. Park & Spring St.,2021-02-26T20:50:25.660000Z,N. Park & Spring St.,1614372625.0,1.0,1.0,bcycle_madison_1885,,,,38.27146400000001
33,21.0,0.0,madison,43.07244,-89.38165,W. Wilson & MLK,2021-02-26T20:50:25.668000Z,22 West Wilson Street,1614372625.0,1.0,1.0,bcycle_madison_1882,,,,38.29390400000001
34,9.0,0.0,madison,43.07665,-89.45083,UW Credit Union,2021-02-26T20:50:25.686000Z,3750 University Ave.,1614372625.0,1.0,1.0,bcycle_madison_2554,,,,38.22893400000001
35,12.0,0.0,madison,43.07584,-89.43397,UW Children's Hospital ,2021-02-26T20:50:25.688000Z,900 University Bay Dr,1614372625.0,0.0,0.0,bcycle_madison_2556,,,,38.244984
36,15.0,0.0,madison,43.07666,-89.4691,UW Digestive Health Center,2021-02-26T20:50:25.690000Z,750 University Row,1614372625.0,1.0,1.0,bcycle_madison_2557,,,,38.210674000000004
37,11.0,0.0,madison,43.07706,-89.37287,Williamson St & Jenifer St,2021-02-26T20:50:25.586000Z,706 Willamson St,1614372625.0,1.0,1.0,bcycle_madison_2124,,,,38.307304
38,11.0,0.0,madison,43.09034,-89.36153,The Marling on E Wash,2021-02-26T20:50:25.570000Z,1825 E Washington Ave,1614372625.0,1.0,1.0,bcycle_madison_4551,,,,38.331924
39,9.0,0.0,madison,43.08634,-89.37546,E. Gorham & N. Brearly,2021-02-26T20:50:25.670000Z,988 E. Gorham St.,1614372625.0,0.0,0.0,bcycle_madison_1881,,,,38.313994
40,0.0,0.0,madison,43.07295,-89.38097,E. Wilson @ MLK,2021-02-26T20:50:25.639000Z,38 East Wilson Street,1614372625.0,0.0,0.0,bcycle_madison_4575,,,,38.295094
41,8.0,0.0,madison,43.07295,-89.3841,S. Hamilton & S. Carroll St.,2021-02-26T20:50:25.563000Z,101 S. Carroll St.,1614372625.0,0.0,0.0,bcycle_madison_3759,,,,38.291964
42,11.0,0.0,madison,43.07576,-89.39686,Langdon St. & N. Lake St.,2021-02-26T20:50:25.608000Z,633 Langdon Street,1614372625.0,0.0,0.0,bcycle_madison_2072,,,,38.282014000000004
43,0.0,0.0,madison,43.09688,-89.35965,Madison BCycle Shop Station,2021-02-26T20:50:25.618000Z,312 N. Third Street,1614372625.0,0.0,0.0,bcycle_madison_4570,,,,38.340344
44,5.0,0.0,madison,43.0738,-89.38295,MLK & Main St.,2021-02-26T20:50:25.672000Z,104 Martin Luther King Jr. Blvd,1614372625.0,0.0,0.0,bcycle_madison_1880,,,,38.29396400000001
45,13.0,0.0,madison,43.08005,-89.37374,South Livingston Garage ,2021-02-26T20:50:25.682000Z,110 East Wilson Street,1614372625.0,1.0,1.0,bcycle_madison_4501,,,,38.30942400000001
46,17.0,0.0,madison,43.07754,-89.41631,Lakeshore @ Dejope,2021-02-26T20:50:25.625000Z,Observatory Dr. @ Natatorium Gym,1614372625.0,1.0,1.0,bcycle_madison_1906,,,,38.26434400000001
47,5.0,0.0,madison,43.08315,-89.37429,N. Paterson and E. Mifflin,2021-02-26T20:50:25.565000Z,North Paterson and East Mifflin,1614372625.0,1.0,1.0,bcycle_madison_4659,,,,38.311974000000006
48,1.0,0.0,madison,43.08256,-89.37349,E. Washington & N. Paterson,2021-02-26T20:50:25.665000Z,E. Washington & N. Paterson,1614372625.0,1.0,1.0,bcycle_madison_4660,,,,38.312184
49,11.0,0.0,madison,43.09463,-89.33508,Capital City Trail at Garver Feed Mill,2021-02-26T20:50:25.646000Z,Garver Green,1614372625.0,1.0,1.0,bcycle_madison_4664,,,,38.362664
0,11.0,8.0,metro-bike-share,34.0348,-118.23128,Imperial & 7th,2021-02-26T20:51:52.218000Z,699 S Imperial St,1614372657.0,1.0,1.0,bcycle_lametro_3037,,,,7.942528000000003
